name,lat,lng,desc,link,type,country_en
塔吉克斯坦 - Tigrovaya Balka 自然保护区的 Tugay 森林,37.2047222222,68.3413888889,该地产位于塔吉克斯坦西南部的瓦赫什河和潘吉河之间。该保护区包括广阔的河岸图盖生态系统、卡什卡-库姆沙漠、布里托峰以及霍贾-卡齐永山脉。该地产由一系列覆盖着冲积土的漫滩阶地组成，其中包括图盖河沿岸森林，山谷中具有非常独特的生物多样性。保护区内的巨蜥森林代表了该类型中最大、最完整的巨蜥森林。...,https://whc.unesco.org/en/list/1685,nature,Tajikistan
塔吉克斯坦 - 古忽塔尔文化遗产地,37.5474722222,69.3702027778,古库塔尔是一个中世纪王国，位于潘吉河、瓦赫什河和帕米尔山麓之间。该遗产包括十个遗址和一处纪念碑，反映了其在 7 世纪至 16 世纪丝绸之路贸易中的作用。库塔尔提供了盐、金、银和马匹等贵重物品，并成为文化、宗教和技术交流的中心。其多样化的考古遗迹——佛教寺庙、宫殿、定居点、制造中心和商队——说明了这一点...,https://whc.unesco.org/en/list/1627,building,Tajikistan
泰国 - 素可泰历史城镇及相关历史城镇,16.4959210000,99.5106930000,素可泰是13和14世纪第一个暹罗王国的首都。它拥有许多精美的纪念碑，展示了泰国建筑的起源。素可泰王国发展起来的伟大文明吸收了众多的影响和古老的当地传统；所有这些元素的快速同化形成了所谓的“素可泰风格”。...,https://whc.unesco.org/en/list/574,building,Thailand
泰国 - 班清考古遗址,17.4077720000,103.2375890000,班清被认为是迄今为止在东南亚发现的最重要的史前定居点。它标志着人类文化、社会和技术进化的一个重要阶段。该遗址展示了该地区农业以及金属制造和使用的最早证据。...,https://whc.unesco.org/en/list/575,building,Thailand
泰国 - 历史名城大城府,14.3477800000,100.5605600000,成立c. 1350年，大城成为继素可泰之后的第二个暹罗首都。 18世纪被缅甸人毁坏。它的遗迹以 prang（圣物塔）和巨大的修道院为特色，让人想起它过去的辉煌。...,https://whc.unesco.org/en/list/576,building,Thailand
泰国 - Dong Phayayen-Khao Yai 森林综合体,14.0833333333,102.1666666667,Dong Phayayen-Khao Yai 森林群绵延 230 公里，东起柬埔寨边境的 Ta Phraya 国家公园，西至 Khao Yai 国家公园。该遗址栖息着 800 多种动物，其中包括 112 种哺乳动物（其中有两种长臂猿）、392 种鸟类以及 200 种爬行动物和两栖动物。它对于保护全球受威胁和濒临灭绝的哺乳动物、鸟类和爬行动物物种具有国际重要意义，其中包括 19 种脆弱物种、...,https://whc.unesco.org/en/list/590,nature,Thailand
泰国 - Thungyai-Huai Kha Khaeng 野生动物保护区,15.3333300000,98.9166700000,这些保护区沿缅甸边境绵延超过 60 万公顷，相对完整，包含东南亚大陆几乎所有森林类型。这里是种类繁多的动物的家园，包括该地区 77% 的大型哺乳动物（尤其是大象和老虎）、50% 的大型鸟类和 33% 的陆地脊椎动物。...,https://whc.unesco.org/en/list/591,nature,Thailand
泰国 - 康卡沾森林综合体,12.8656666667,99.4001666667,该遗址位于 Tenasserim 山脉的泰国一侧，Tenasserim 山脉是沿着马来半岛延伸的南北花岗岩和石灰岩山脊的一部分。该地产位于喜马拉雅山、印度支那和苏门答腊动植物区的十字路口，拥有丰富的生物多样性。以半常绿/干常绿和湿润常绿林为主，兼有一些落叶混交林、山地林和落叶龙脑香林。一些地方性和全球性的...,https://whc.unesco.org/en/list/1461,nature,Thailand
泰国 - Si Thep 古镇及其相关的 Dvaravati 纪念碑,15.4658166667,101.1511138890,这是一个由三个组成部分组成的系列财产：一个独特的双城镇遗址，以护城河环绕的内城和外城为特色；巨大的 Khao Klang Nok 古代纪念碑；和 Khao Thamorrat 洞穴古迹。这些遗址共同代表了 6 世纪至 10 世纪在泰国中部繁荣发展的 Dvaravati 帝国的建筑、艺术传统和宗教多样性，展示了印度的影响。这些传统的当地适应结果...,https://whc.unesco.org/en/list/1662,building,Thailand
泰国 - Phu Phrabat，Dvaravati 时期 Sīma 石传统的见证,17.6304972223,102.3318777780,该财产体现了 Dvaravati 时期（公元 7 世纪至 11 世纪）的 Sīma 石传统。虽然上座部佛教寺院修行地区的神圣界碑的材料各不相同，但仅在东南亚的呵叻高原地区广泛使用石头。佛教于七世纪传入，导致整个地区司马石的竖立数量在四个多世纪里不断增加。 Phu Phrabat 山区保存着世界上最大的 init 语料库...,https://whc.unesco.org/en/list/1507,building,Thailand
突尼斯 - 伊奇库尔国家公园,37.1636100000,9.6747200000,Ichkeul 湖和湿地是数十万候鸟的主要中转站，例如鸭子、鹅、鹳和粉红火烈鸟，它们来这里觅食和筑巢。伊奇库尔湖是曾经横跨北非的湖泊链中仅存的最后一个湖泊。...,https://whc.unesco.org/en/list/8,nature,Tunisia
突尼斯 - 迦太基考古遗址,36.8372777777,10.3235555556,迦太基建国于公元前九世纪。在突尼斯湾。从6世纪开始，它发展成为覆盖地中海大部分地区的伟大贸易帝国，并孕育了辉煌的文明。在漫长的布匿战争中，迦太基占领了属于罗马的领土，并最终于公元前 146 年消灭了它的对手。随后，在第一个迦太基的废墟上建立了第二个罗马迦太基。...,https://whc.unesco.org/en/list/37,building,Tunisia
突尼斯 - 凯尔库安的布匿镇及其墓地,36.9463888889,11.0991666666,这座腓尼基城市可能在第一次布匿战争（约公元前 250 年）期间被遗弃，因此罗马人没有重建。这些遗迹是腓尼基-布匿城市唯一幸存的例子。这些房屋是根据复杂的城市规划概念按照标准规划建造的。...,https://whc.unesco.org/en/list/332,building,Tunisia
突尼斯 - 杜加 / 暴徒,36.4236100000,9.2202800000,在罗马吞并努米底亚之前，图加镇建在一个高地上，俯瞰着肥沃的平原，是一个重要的利比亚-布匿国家的首都。它在罗马和拜占庭统治下蓬勃发展，但在伊斯兰时期衰落。今天可见的令人印象深刻的废墟让人们对帝国边缘的一个罗马小镇的资源有了一些了解。...,https://whc.unesco.org/en/list/794,building,Tunisia
突尼斯 - 埃尔杰姆露天剧场,35.2963900000,10.7069400000,"北非最大的斗兽场令人印象深刻的遗址位于埃尔杰姆小村庄，这是一个可容纳 35,000 名观众的巨大圆形剧场。这座 3 世纪的纪念碑展示了罗马帝国的宏伟和疆域。...",https://whc.unesco.org/en/list/38,building,Tunisia
突尼斯 - 凯鲁万,35.6777777778,10.1000000000,凯鲁万建于 670 年，在 9 世纪的阿格拉比王朝统治下繁荣发展。尽管政治首都在 12 世纪转移到突尼斯，凯鲁万仍然是马格里布的主要圣城。其丰富的建筑遗产包括拥有大理石和斑岩柱的大清真寺，以及 9 世纪的三门清真寺。...,https://whc.unesco.org/en/list/499,building,Tunisia
突尼斯 - 苏塞麦地那,35.8277800000,10.6386100000,苏塞是阿格拉比德时期（800&ndash;909）重要的商业和军事港口，也是伊斯兰教最初几个世纪城镇的典型例子。苏塞拥有古堡、城墙、麦地那（有大清真寺）、布夫塔塔清真寺和典型的里巴特（堡垒和宗教建筑），是海岸防御系统的一部分。...,https://whc.unesco.org/en/list/498,building,Tunisia
突尼斯 - 突尼斯麦地那,36.8166700000,10.1666700000,从 12 世纪到 16 世纪，在阿尔摩哈德王朝和哈夫斯王朝的统治下，突尼斯被认为是伊斯兰世界最伟大、最富有的城市之一。大约 700 座古迹，包括宫殿、清真寺、陵墓、宗教学校和喷泉，见证了这段非凡的过去。...,https://whc.unesco.org/en/list/36,building,Tunisia
突尼斯 - 杰尔巴岛：岛屿领土定居模式的见证,33.7068888889,10.8618055556,这一系列财产证明了公元九世纪左右杰尔巴岛在半干旱和缺水环境中发展起来的定居模式。低密度是其主要特征：它将岛屿划分为多个社区，聚集在一起，这些社区在经济上可以自我维持，通过复杂的道路网络相互连接并与岛上的宗教和贸易场所相连。是环境、社会因素综合作用的结果...,https://whc.unesco.org/en/list/1640,building,Tunisia
土耳其 - 格雷梅国家公园和卡帕多西亚岩石遗址,38.4056666667,34.7576388889,格雷梅山谷及其周围地区拥有完全由侵蚀雕刻而成的壮观景观，其中包含岩石凿成的圣所，为后反传统时期拜占庭艺术提供了独特的证据。住宅、穴居人村庄和地下城镇——传统人类栖息地的遗迹可以追溯到 4 世纪 –那里也可以看到。...,https://whc.unesco.org/en/list/357,mountain,Türkiye
土耳其 - 迪夫里吉大清真寺和医院,39.3712710000,38.1218260000,安纳托利亚的这个地区在十一世纪初被土耳其人征服。 1228-29 年，埃米尔·艾哈迈德·沙阿 (Emir Ahmet Shah) 在迪夫里吉 (Divrigi) 建立了一座清真寺及其毗邻的医院。清真寺有一个祈祷室，顶部有两个圆顶。高度复杂的拱顶建造技术，以及富有创意、丰富的装饰雕塑——尤其是在三个门口，与内部朴素的墙壁形成鲜明对比——是这座伊斯兰杰作的独特之处。...,https://whc.unesco.org/en/list/358,building,Türkiye
土耳其 - 哈图沙：赫梯首都,40.0032222222,34.6372222222,哈图沙考古遗址是赫梯帝国的前首都，以其城市组织、保存完好的建筑类型（寺庙、皇家住宅、防御工事）、狮门和皇家大门的丰富装饰以及雅兹利卡亚的岩石艺术群而闻名。公元前两千年，这座城市在安纳托利亚和叙利亚北部享有相当大的影响力。...,https://whc.unesco.org/en/list/377,building,Türkiye
土耳其 - 内姆鲁特·达格,37.9807939663,38.7409837493,安条克一世（公元前 69-34 年）的陵墓是亚历山大帝国解体后在叙利亚和幼发拉底河以北建立的王国科马吉尼的统治者，他的陵墓是希腊化时期最雄心勃勃的建筑之一。万神殿的融合和国王的血统可以追溯到希腊和波斯两套传说，证明了这个王国文化的双重起源。...,https://whc.unesco.org/en/list/448,building,Türkiye
土耳其 - Xanthos-Letoon,36.3268333333,29.2976388889,这个遗址是利西亚的首都，体现了利西亚传统和希腊影响的融合，特别是在其丧葬艺术方面。这些铭文对于我们了解利西亚人及其印欧语言的历史至关重要。...,https://whc.unesco.org/en/list/484,building,Türkiye
土耳其 - 赫拉波利斯-棉花堡,37.9238900000,29.1233300000,富含方解石的泉水源自俯瞰平原的近 200 米高的悬崖上的泉水，在棉花堡（棉花宫）创造了一幅由矿物森林、石化瀑布和一系列梯田盆地组成的虚幻景观。公元前2世纪末佩加蒙国王阿塔利德王朝建立了希拉波利斯温泉。现场可以看到浴场、寺庙和其他希腊古迹的废墟。...,https://whc.unesco.org/en/list/485,mountain,Türkiye
土耳其 - 番红花城,41.2455555556,32.6926388889,从 13 世纪到 20 世纪初铁路出现，番红花城一直是东西方主要贸易路线上的重要商队车站。老清真寺、老巴斯和苏莱曼帕夏修道院建于 1322 年。在 17 世纪的鼎盛时期，番红花城的建筑影响了整个奥斯曼帝国大部分地区的城市发展。...,https://whc.unesco.org/en/list/614,building,Türkiye
土耳其 - 特洛伊考古遗址,39.9564400000,26.2390000000,特洛伊拥有4000多年的历史，是世界上最著名的考古遗址之一。著名考古学家海因里希·施利曼 (Heinrich Schliemann) 于 1870 年对该遗址进行了首次发掘。从科学角度来看，其大量遗迹是安纳托利亚文明与地中海世界文明首次接触的最重要证明。此外，公元前 13 或 12 世纪希腊斯巴达和亚该亚战士对特洛伊的围攻，因 H 的记载而永垂不朽。...,https://whc.unesco.org/en/list/849,building,Türkiye
土耳其 - 塞利米耶清真寺及其社会综合体,41.6777777778,26.5594444444,方形清真寺拥有一个巨大的圆顶和四个细长的尖塔，占据了前奥斯曼帝国首都埃迪尔内的天际线。希南是 16 世纪最著名的奥斯曼建筑师，他认为这座建筑群是他最好的作品，其中包括宗教学校（伊斯兰学校）、室内市场、钟楼、外庭院和图书馆。室内装饰使用了生产高峰时期的伊兹尼克瓷砖，证明了这种材料仍然无与伦比的艺术形式。...,https://whc.unesco.org/en/list/1366,building,Türkiye
土耳其 - 加塔霍裕克新石器时代遗址,37.6666666667,32.8280555556,两座山丘构成了南安纳托利亚高原上 37 公顷的场地。东部较高的土丘包含公元前 7400 年至公元前 6200 年新石器时代的 18 层建筑，包括壁画、浮雕、雕塑和其他象征性和艺术特征。它们共同见证了人类适应久坐生活时社会组织和文化习俗的演变。西部土丘展示了自公元前 6200 年以来铜器时代文化习俗的演变...,https://whc.unesco.org/en/list/1405,building,Türkiye
土耳其 - 布尔萨和库马利克兹克：奥斯曼帝国的诞生,40.1750000000,29.1730555556,该地产是布尔萨市和附近马尔马拉地区南部 Cumalıkızık 村庄的八个组成地点的系列提名。该遗址展示了 14 世纪初建立奥斯曼帝国的城乡体系的创建过程。该地产体现了新首都围绕市政中心发展的社会和经济组织的关键功能。其中包括可汗商业区、kulliyes（宗教机构）综合区...,https://whc.unesco.org/en/list/1452,building,Türkiye
土耳其 - 佩加蒙及其多层次的文化景观,39.1033000000,27.1696277778,该遗址高耸于土耳其爱琴海地区的巴克尔赛平原之上。佩加蒙卫城是希腊化阿塔利德王朝的首都，是古代世界的主要学术中心。巨大的寺庙、剧院、柱廊或门廊、体育馆、祭坛和图书馆都坐落在被宽阔的城墙包围的倾斜地形中。岩石切割的开贝勒保护区位于西北另一座山上，在视觉上与卫城相连。后来这座城市成为罗马省的首府...,https://whc.unesco.org/en/list/1457,building,Türkiye
土耳其 - 以弗所,37.9116666667,27.3336111111,以弗所位于曾经的凯斯特罗斯河口，由在新地点建立的连续的希腊和罗马定居点组成，这些定居点沿着海岸线向西撤退。发掘工作揭示了罗马帝国时期的宏伟古迹，包括塞尔苏斯图书馆和大剧院。著名的阿耳忒弥斯神庙已所剩无几，它是“世界七大奇迹”之一，吸引了来自地中海各地的朝圣者。自5世纪以来，...,https://whc.unesco.org/en/list/1018,building,Türkiye
土耳其 - 迪亚巴克尔堡垒和赫夫塞尔花园文化景观,37.9031000000,40.2393083333,迪亚巴克尔位于底格里斯河上游盆地的悬崖上，是所谓新月沃地的一部分，自希腊化时期、罗马、萨珊、拜占庭、伊斯兰和奥斯曼时代至今，迪亚巴克尔及其周围景观一直是重要的中心。该遗址包括被称为 Içkale 的内堡，包括阿米达土墩，以及迪亚巴克尔 5.8 公里长的城墙及其众多的塔楼、城门、扶壁和 63 处铭文...,https://whc.unesco.org/en/list/1488,building,Türkiye
土耳其 - 阿尼考古遗址,40.5000000000,43.5666666667,该遗址位于土耳其东北部一个僻静的高原上，俯瞰着与亚美尼亚形成天然边界的峡谷。这座中世纪城市结合了住宅、宗教和军事结构，具有基督教和穆斯林王朝几个世纪以来建立的中世纪城市主义的特征。这座城市在公元 10 世纪和 11 世纪蓬勃发展，当时它成为中世纪亚美尼亚巴格拉提德王国的首都，并从控制丝绸之路的一个分支中获利。拉...,https://whc.unesco.org/en/list/1518,building,Türkiye
土耳其 - 阿芙罗狄西亚斯,37.7083333333,28.7236111111,该遗址位于土耳其西南部莫尔西努斯河上游河谷，由两部分组成：阿弗洛迪西亚斯考古遗址和城市东北部的大理石采石场。阿芙罗狄蒂神庙的历史可以追溯到公元前 3 世纪，而这座城市是在一个世纪后建成的。阿弗洛迪西亚斯的财富来自大理石采石场和雕塑家创作的艺术品。城市街道围绕着几个大型市政建筑排列，其中包括寺庙、剧院、集市...,https://whc.unesco.org/en/list/1519,building,Türkiye
土耳其 - 哥贝克力石阵,37.2232419444,38.9223638889,"该遗址位于安纳托利亚东南部的格尔姆斯山脉，拥有巨大的圆形、椭圆形和矩形巨石结构，由公元前 9,600 年至 8,200 年的前陶器新石器时代的狩猎采集者建造。这些纪念碑可能与仪式有关，很可能具有丧葬性质。独特的 T 形柱子上刻有野生动物的图像，让您了解生活在美索不达米亚上游约 11,500 人的生活方式和信仰...",https://whc.unesco.org/en/list/1572,building,Türkiye
土耳其 - 伊斯坦布尔的历史区,41.0083333333,28.9833333333,伊斯坦布尔位于巴尔干半岛和安纳托利亚、黑海和地中海之间的博斯普鲁斯半岛，地理位置优越，2000 多年来一直与重大政治、宗教和艺术活动密切相关。它的杰作包括古老的君士坦丁竞技场、6世纪的圣索菲亚大教堂和16世纪的苏莱曼清真寺，但现在它们都受到人口压力、工业污染和不受控制的城市化的威胁。...,https://whc.unesco.org/en/list/356,building,Türkiye
土耳其 - 阿尔斯兰特佩土墩,38.3822000000,38.3610916667,阿尔斯兰特佩土墩 (Arslantepe Mound) 是一座 30 米高的考古遗址，位于幼发拉底河西南 15 公里处的马拉蒂亚平原。该遗址的考古证据证明，它的居住时间至少是从公元前六世纪到中世纪时期。最早的地层属于红铜时代晚期 1-2 时期，与美索不达米亚南部的乌鲁克早期（公元前 4300-3900 年）同时代，以土坯房为特征。该遗址最突出和最繁荣的时期是在晚期...,https://whc.unesco.org/en/list/1622,building,Türkiye
土耳其 - 戈尔迪翁,39.6433333333,31.9861111111,戈迪翁考古遗址位于开阔的乡村景观中，是一个多层古代聚落，包括铁器时代独立王国弗里吉亚古都的遗迹。该考古遗址的主要元素包括城堡土丘、下城、外城和防御工事，以及几个墓葬土墩和古墓及其周围的景观。考古发掘和研究揭示了丰富的遗迹，记录了建筑的历史。...,https://whc.unesco.org/en/list/1669,building,Türkiye
土耳其 - 中世纪安纳托利亚的木制柱式清真寺,37.6834666666,31.7186083334,该系列建筑由 13 世纪末至 14 世纪中叶在安纳托利亚建造的五座多柱式清真寺组成，每座清真寺都位于当今土耳其的不同省份。清真寺不寻常的结构系统将砖石建造的外部建筑围护结构与支撑平坦木质天花板和屋顶的多排木质内部柱（“多柱”）结合在一起。这些清真寺以其结构、建筑中使用的精湛木雕和手工制品而闻名。...,https://whc.unesco.org/en/list/1694,building,Türkiye
土耳其 - 萨迪斯和宾泰佩的吕底亚古墓,38.4819444445,28.0452777777,萨迪斯是吕底亚人的首都，吕底亚人是一个强大的铁器时代文明（公元前八至六世纪），以其财富和早期的铸币生产而闻名。这座城市拥有独特的城市结构，有坚固的城墙、露台和独特的区域，包括定居点、避难所和墓地。宾泰佩墓地拥有一些世界上最大的古墓。吕底亚人发展了独特的语言和宗教体系，并在希腊、罗马和欧洲文献中被广泛提及。船尾...,https://whc.unesco.org/en/list/1731,building,Türkiye
土库曼斯坦 - 国家历史文化公园“古梅尔夫”,37.5000000000,62.0666666667,梅尔夫是中亚丝绸之路沿线最古老、保存最完好的绿洲城市。这片广阔绿洲的遗迹跨越了 4000 年的人类历史。许多纪念碑仍然可见，特别是过去两千年的纪念碑。...,https://whc.unesco.org/en/list/886,building,Turkmenistan
土库曼斯坦 - 昆亚-乌尔根奇,42.3052777778,59.1416666667,昆亚乌尔根奇位于土库曼斯坦西北部，阿姆达里亚河左岸。乌尔根奇是花拉子模地区的首府，是阿契美尼德帝国的一部分。老城区拥有一系列主要建于11至16世纪的古迹，包括一座清真寺、商队旅馆的大门、堡垒、陵墓和一座60米高的尖塔。这些纪念碑见证了建筑和工艺方面的杰出成就，其影响力影响到了伊朗和阿富汗，以及后来的阿富汗...,https://whc.unesco.org/en/list/1199,building,Turkmenistan
土库曼斯坦 - 尼萨的帕提亚堡垒,37.9512600000,58.2109930000,尼萨安息要塞由旧尼萨和新尼萨两个故事组成，表明安息帝国最早和最重要的城市之一的所在地，安息帝国是公元前 3 世纪中叶至公元 3 世纪的主要强国。它们保存了古代文明的未发掘遗迹，巧妙地将自己的传统文化元素与希腊化和罗马西方的文化元素结合起来。对遗址两部分的考古发掘揭示了装饰华丽的建筑...,https://whc.unesco.org/en/list/1242,building,Turkmenistan
乌干达 - 布温迪难以穿越的国家公园,-1.0470000000,29.6920000000,"布温迪公园位于乌干达西南部，平原和山地森林的交界处，占地 32,000 公顷，以其卓越的生物多样性而闻名，拥有 160 多种树木和 100 多种蕨类植物。那里还可以发现多种鸟类和蝴蝶，以及许多濒临灭绝的物种，包括山地大猩猩。...",https://whc.unesco.org/en/list/682,nature,Uganda
乌干达 - 鲁文佐里山国家公园,0.2236111110,29.9241666700,"鲁文佐里山国家公园位于乌干达西部，占地近 100,000 公顷，包括鲁文佐里山脉的主要部分，其中包括非洲第三高峰（玛格丽特山：5,109 m）。该地区的冰川、瀑布和湖泊使其成为非洲最美丽的高山地区之一。该公园拥有许多濒危物种的自然栖息地和丰富而不寻常的植物群，其中包括巨型石南花等物种。...",https://whc.unesco.org/en/list/684,nature,Uganda
乌干达 - 卡苏比布干达国王墓,0.3486111110,32.5513888900,位于卡苏比的布干达国王陵墓位于坎帕拉区内，占地近 30 公顷的山坡。大部分地区都是农业用地，采用传统方法耕种。山顶的核心是布干达卡巴卡家族的前宫殿，建于 1882 年，并于 1884 年改建为皇家墓地。四座皇家陵墓现在位于主建筑 Muzibu Azaala Mpanga 内，该建筑呈圆形，顶部有圆顶。它是我国建筑成就的一个重要例子...,https://whc.unesco.org/en/list/1022,building,Uganda
乌克兰 - 利沃夫 – 历史中心群,49.8386111111,24.0144444444,利沃夫市建于中世纪晚期，几个世纪以来一直是繁荣的行政、宗教和商业中心。中世纪的城市地形几乎完好地保存下来（特别是有证据表明居住在那里的不同种族社区），还有许多精美的巴洛克和后来的建筑。...,https://whc.unesco.org/en/list/865,building,Ukraine
乌克兰 - 布科维尼亚和达尔马提亚都主教的住所,48.2966666667,25.9247222222,布科维尼安和达尔马提亚都主教官邸代表了捷克建筑师约瑟夫·赫拉夫卡 (Josef Hlavka) 在 1864 年至 1882 年间建造的建筑风格的巧妙结合。该建筑是 19 世纪历史主义建筑的杰出典范，还包括神学院和修道院，其中以带有花园和公园的圆顶十字形神学院教堂为主。该建筑群表达了拜占庭时期以来的建筑和文化影响，体现了罗马帝国的强大存在。...,https://whc.unesco.org/en/list/1330,building,Ukraine
乌克兰 - 陶里克切索尼塞古城及其乔拉,44.5238888889,33.5008333333,该遗址拥有多利安希腊人于公元前 5 世纪在黑海北岸建立的一座城市的遗迹。它由六个组成部分组成，其中有城市遗迹和农业用地，分为数百块同等大小的矩形地块。这些土地支撑着葡萄园，其产品由这座城市出口，直到 15 世纪才一直繁荣发展。该遗址拥有多个公共建筑群和住宅区，以及早期的基督教建筑。...,https://whc.unesco.org/en/list/1411,building,Ukraine
乌克兰 - 基辅：圣索菲亚大教堂和相关修道院建筑、基辅-佩乔尔斯克修道院,50.4339333333,30.5583750000,基辅的圣索菲亚大教堂旨在与君士坦丁堡的圣索菲亚大教堂相媲美，象征着“新君士坦丁堡”，基辅基督教公国的首都，它于 11 世纪在圣弗拉基米尔 988 年受洗后传播福音的地区创建。基辅-佩乔尔斯克修道院的精神和知识影响力促进了东正教思想和东正教信仰在俄罗斯世界的传播。 17世纪至19世纪。...,https://whc.unesco.org/en/list/527,building,Ukraine
乌克兰 - 敖德萨历史中心,46.4864500000,30.7416138889,敖德萨历史中心是在 Khadzhybei 遗址上开发的黑海港口城市的一部分，是一个密集的建筑区，按照古典主义规范规划，其特点是两到四层的建筑和绿树成荫的宽阔垂直街道。历史建筑反映了19世纪和20世纪初该市经济的快速发展。该遗址包括剧院、桥梁、纪念碑、宗教建筑、学校、私人宫殿和公寓、俱乐部、酒店、...,https://whc.unesco.org/en/list/1703,building,Ukraine
阿拉伯联合酋长国 - 艾恩文化遗址（哈菲特、希利、比达宾特沙特和绿洲地区）,24.0679510000,55.8066300000,艾恩文化遗址（哈菲特、希利、比达宾特沙特和绿洲地区）构成了一系列遗产，证明了自新石器时代以来人类定居在沙漠地区的历史，并留下了许多史前文化的遗迹。该遗产中的显着遗迹包括圆形石墓（约公元前 2500 年）、水井和各种土坯建筑：住宅楼、塔楼、宫殿和行政建筑。希利还拥有最古老的索菲斯例子之一...,https://whc.unesco.org/en/list/1343,building,United Arab Emirates
阿拉伯联合酋长国 - 法亚古景观,25.0828055556,55.8065833333,"该遗产位于波斯湾和阿拉伯海之间，保留了旧石器时代中期和新石器时代（210,000-6,000 年前）人类居住的证据。考古层揭示了狩猎采集者和牧民如何适应每 2 万年干旱和雨季交替的极端气候。除了生存活动之外，早期人类群体还利用该地区的地貌特征来开采资源。水源和原料多样...",https://whc.unesco.org/en/list/1735,building,United Arab Emirates
大不列颠及北爱尔兰联合王国 - 铁桥峡谷,52.6263888900,-2.4727777780,铁桥作为工业革命的象征而闻名于世。它包含了 18 世纪促进该工业区快速发展的所有进步要素，从矿山本身到铁路线。附近的 Coalbrookdale 高炉建于 1708 年，提醒着人们焦炭的发现。铁桥是世界上第一座铁桥，对科技领域的发展产生了相当大的影响...,https://whc.unesco.org/en/list/371,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 圭内斯爱德华国王的城堡和城墙,52.8600000000,-4.1090000000,博马里斯城堡和哈勒赫城堡（主要是当时最伟大的军事工程师圣乔治的詹姆斯的作品）以及卡那封和康威的防御工事建筑群位于威尔士北部的前圭内斯公国。这些保存极其完好的纪念碑是爱德华一世（1272-1307）统治期间进行的殖民和防御工程以及当时军事建筑的例子。...,https://whc.unesco.org/en/list/374,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 布莱尼姆宫,51.8419444400,-1.3613888890,布莱尼姆宫 (Blenheim Palace) 位于牛津附近，坐落在由著名景观园丁“能力”布朗 (Capability) 布朗打造的浪漫公园中。英国将其赠送给第一任马尔伯勒公爵约翰·丘吉尔，以表彰他在 1704 年战胜法国和巴伐利亚军队的胜利。它建于 1705 年至 1722 年间，以不拘一格的风格和回归民族根源为特点，是 18 世纪王室住宅的完美典范。...,https://whc.unesco.org/en/list/425,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 巴斯市,51.3813055556,-2.3590555556,巴斯由罗马人建立，最初是一个温泉浴场，在中世纪成为重要的羊毛工业中心。 18 世纪，在乔治三世的统治下，它发展成为一座优雅的小镇，拥有新古典主义帕拉第奥式建筑，与罗马浴场和谐地融为一体。...,https://whc.unesco.org/en/list/428,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 新拉纳克,55.6633333300,-3.7830555560,新拉纳克 (New Lanark) 是一座 18 世纪的小村庄，坐落在苏格兰壮丽的风景中，慈善家和乌托邦理想主义者罗伯特·欧文 (Robert Owen) 在 19 世纪初期在这里塑造了一个模范工业社区。雄伟的棉纺厂建筑、宽敞、设计精美的工人住房、威严的教育机构和学校仍然见证着欧文的人文主义精神。...,https://whc.unesco.org/en/list/429,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 亨德森岛,-24.3666666667,-128.3333333330,亨德森岛位于南太平洋东部，是世界上少数几个生态几乎未受到人类活动影响的环礁之一。它与世隔绝的地理位置为研究岛屿演化和自然选择的动态提供了理想的环境。尤其引人注目的是岛上特有的 10 种植物和四种陆地鸟类。...,https://whc.unesco.org/en/list/487,nature,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 伦敦塔,51.5080555600,-0.0761111110,巨大的白塔是诺曼军事建筑的典型例子，其影响遍及整个王国。它是征服者威廉在泰晤士河上建造的，旨在保护伦敦并维护他的权力。伦敦塔是一座雄伟的堡垒，具有多层历史，已成为皇室的象征之一，围绕白塔而建。...,https://whc.unesco.org/en/list/488,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 坎特伯雷大教堂、圣奥古斯丁修道院和圣马丁教堂,51.2782777778,1.0940000000,位于肯特郡的坎特伯雷近五个世纪以来一直是英国国教精神领袖的所在地。坎特伯雷的其他重要古迹包括朴素的圣马丁教堂，它是英格兰最古老的教堂；圣奥古斯丁修道院的废墟，提醒人们圣人在 597 年七国时期所扮演的传福音角色；基督教堂 (Christ Church Cathedral) 是罗马式和垂直哥特式的令人惊叹的混合体，大主教托马斯·贝克特 (Thomas Becket) 于 1170 年在这里被谋杀。...,https://whc.unesco.org/en/list/496,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 爱丁堡的新旧城区,55.9500000000,-3.2166666670,爱丁堡自 15 世纪以来一直是苏格兰的首都。它有两个不同的区域：老城区，以中世纪堡垒为主；新古典主义新城的发展从18世纪开始对欧洲城市规划产生了深远的影响。这两个截然不同的历史区域和谐并置，每个区域都有许多重要的建筑，赋予了这座城市独特的特色。...,https://whc.unesco.org/en/list/728,building,United Kingdom of Great Britain and Northern Ireland
